item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem
see_emma,emma,see,387,high_prior,Emma is in law school,block2,0.8200000000000001,0.5,0.67,3: Emma studied on Saturday morning,Emma studied on Saturday morning
see_emma,emma,see,401,high_prior,Emma is in law school,block2,0.79,0.76,0.99,3: Emma studied on Saturday morning,Emma studied on Saturday morning
see_emma,emma,see,448,low_prior,Emma is in first grade,block2,1,0.13,1,3: Emma studied on Saturday morning,Emma studied on Saturday morning
see_emma,emma,see,456,high_prior,Emma is in law school,block2,0.61,0.58,0.44,3: Emma studied on Saturday morning,Emma studied on Saturday morning
see_emma,emma,see,476,high_prior,Emma is in law school,block2,0.86,0.69,0.64,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,10,low_prior,Emma is in first grade,block2,0.13,0.31,0.1,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,26,high_prior,Emma is in law school,block2,0.18000000000000005,0.78,0.01,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,188,high_prior,Emma is in law school,block2,0.19999999999999996,0.67,0.64,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,208,low_prior,Emma is in first grade,block2,0,0.42,0.58,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,238,low_prior,Emma is in first grade,block2,0.4,0.04,0.16,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,256,low_prior,Emma is in first grade,block2,0.99,0.16,0.52,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,290,low_prior,Emma is in first grade,block2,0.9299999999999999,0,0.17,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,419,low_prior,Emma is in first grade,block2,0.19999999999999996,0,0,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,426,low_prior,Emma is in first grade,block2,1,0.17,0,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,437,low_prior,Emma is in first grade,block2,0.75,0.19,0.5,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,491,low_prior,Emma is in first grade,block2,0.30000000000000004,0.27,0.13,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,504,low_prior,Emma is in first grade,block2,0.17000000000000004,0.56,0,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,557,high_prior,Emma is in law school,block2,0.76,0.79,0.04,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,560,low_prior,Emma is in first grade,block2,0.25,0.23,0.15,3: Emma studied on Saturday morning,Emma studied on Saturday morning
suggest_emma,emma,suggest,566,high_prior,Emma is in law school,block2,0.20999999999999996,0.75,0.49,3: Emma studied on Saturday morning,Emma studied on Saturday morning
think_emma,emma,think,260,low_prior,Emma is in first grade,block2,0.84,0.26,0.27,3: Emma studied on Saturday morning,Emma studied on Saturday morning
think_emma,emma,think,276,low_prior,Emma is in first grade,block2,0.21999999999999997,0.57,0.3,3: Emma studied on Saturday morning,Emma studied on Saturday morning
think_emma,emma,think,282,low_prior,Emma is in first grade,block2,1,0.13,0.05,3: Emma studied on Saturday morning,Emma studied on Saturday morning
think_emma,emma,think,311,high_prior,Emma is in law school,block2,0.94,0.9,0.3,3: Emma studied on Saturday morning,Emma studied on Saturday morning
think_emma,emma,think,326,high_prior,Emma is in law school,block2,0.62,0.92,0.39,3: Emma studied on Saturday morning,Emma studied on Saturday morning
think_emma,emma,think,481,low_prior,Emma is in first grade,block2,1,0.25,0.07,3: Emma studied on Saturday morning,Emma studied on Saturday morning
think_emma,emma,think,575,low_prior,Emma is in first grade,block2,0.28,0.2,0.3,3: Emma studied on Saturday morning,Emma studied on Saturday morning
think_emma,emma,think,591,high_prior,Emma is in law school,block2,1,0.68,0.02,3: Emma studied on Saturday morning,Emma studied on Saturday morning
acknowledge_frank,frank,acknowledge,14,high_prior,Frank has always wanted a pet,block2,1,0.68,0.99,12: Frank got a cat,Frank got a cat
acknowledge_frank,frank,acknowledge,77,low_prior,Frank is allergic to cats,block2,1,0.18,0.94,12: Frank got a cat,Frank got a cat
acknowledge_frank,frank,acknowledge,173,low_prior,Frank is allergic to cats,block2,0.98,0.06,0.29,12: Frank got a cat,Frank got a cat
acknowledge_frank,frank,acknowledge,310,high_prior,Frank has always wanted a pet,block2,0,0.49,0,12: Frank got a cat,Frank got a cat
acknowledge_frank,frank,acknowledge,351,low_prior,Frank is allergic to cats,block2,0.19999999999999996,0.24,0.1,12: Frank got a cat,Frank got a cat
acknowledge_frank,frank,acknowledge,397,low_prior,Frank is allergic to cats,block2,0.31000000000000005,0.06,0.19,12: Frank got a cat,Frank got a cat
acknowledge_frank,frank,acknowledge,450,low_prior,Frank is allergic to cats,block2,1,0,1,12: Frank got a cat,Frank got a cat
acknowledge_frank,frank,acknowledge,476,high_prior,Frank has always wanted a pet,block2,0.78,0.68,0.48,12: Frank got a cat,Frank got a cat
acknowledge_frank,frank,acknowledge,593,low_prior,Frank is allergic to cats,block2,0.8200000000000001,0.07,0.59,12: Frank got a cat,Frank got a cat
admit_frank,frank,admit,35,low_prior,Frank is allergic to cats,block2,0.99,0,0.98,12: Frank got a cat,Frank got a cat
admit_frank,frank,admit,63,high_prior,Frank has always wanted a pet,block2,1,0.5,0.12,12: Frank got a cat,Frank got a cat
admit_frank,frank,admit,134,high_prior,Frank has always wanted a pet,block2,0.99,0.48,0.51,12: Frank got a cat,Frank got a cat
admit_frank,frank,admit,212,low_prior,Frank is allergic to cats,block2,0.30000000000000004,0,0.18,12: Frank got a cat,Frank got a cat
admit_frank,frank,admit,242,low_prior,Frank is allergic to cats,block2,0.51,0.03,0.63,12: Frank got a cat,Frank got a cat
admit_frank,frank,admit,246,low_prior,Frank is allergic to cats,block2,0.5900000000000001,0.05,0.68,12: Frank got a cat,Frank got a cat
admit_frank,frank,admit,491,low_prior,Frank is allergic to cats,block2,0.77,0.04,0.59,12: Frank got a cat,Frank got a cat
admit_frank,frank,admit,575,low_prior,Frank is allergic to cats,block2,0.17000000000000004,0.06,0.52,12: Frank got a cat,Frank got a cat
admit_frank,frank,admit,577,high_prior,Frank has always wanted a pet,block2,0.030000000000000027,0.72,0.64,12: Frank got a cat,Frank got a cat
admit_frank,frank,admit,586,low_prior,Frank is allergic to cats,block2,0.5800000000000001,0.14,0.83,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,105,high_prior,Frank has always wanted a pet,block2,0.96,0.79,0.45,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,135,high_prior,Frank has always wanted a pet,block2,0.98,0.84,0.89,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,185,high_prior,Frank has always wanted a pet,block2,1,0.99,1,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,269,low_prior,Frank is allergic to cats,block2,0.38,0.14,0.37,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,336,high_prior,Frank has always wanted a pet,block2,0.9299999999999999,0.5,0.89,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,406,high_prior,Frank has always wanted a pet,block2,0.89,0.71,0.84,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,444,low_prior,Frank is allergic to cats,block2,0.84,0.2,0.19,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,470,high_prior,Frank has always wanted a pet,block2,0.97,0.57,0.9,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,494,high_prior,Frank has always wanted a pet,block2,0.89,0.69,0.89,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,521,high_prior,Frank has always wanted a pet,block2,0.4,0.43,0.86,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,530,high_prior,Frank has always wanted a pet,block2,0.72,0.82,0.99,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,564,high_prior,Frank has always wanted a pet,block2,0.48,0.56,0.81,12: Frank got a cat,Frank got a cat
announce_frank,frank,announce,590,high_prior,Frank has always wanted a pet,block2,0.9,0.71,0.8,12: Frank got a cat,Frank got a cat
be_annoyed_frank,frank,be annoyed,2,high_prior,Frank has always wanted a pet,block2,0.7,0.85,0.82,12: Frank got a cat,Frank got a cat
be_annoyed_frank,frank,be annoyed,10,high_prior,Frank has always wanted a pet,block2,0.96,0.61,0.7,12: Frank got a cat,Frank got a cat
be_annoyed_frank,frank,be annoyed,68,high_prior,Frank has always wanted a pet,block2,0.99,0.61,1,12: Frank got a cat,Frank got a cat
be_annoyed_frank,frank,be annoyed,89,high_prior,Frank has always wanted a pet,block2,0.86,0.83,0.89,12: Frank got a cat,Frank got a cat
be_annoyed_frank,frank,be annoyed,116,high_prior,Frank has always wanted a pet,block2,0.54,0.58,0.7,12: Frank got a cat,Frank got a cat
be_annoyed_frank,frank,be annoyed,260,high_prior,Frank has always wanted a pet,block2,0.99,0.58,0.96,12: Frank got a cat,Frank got a cat
be_annoyed_frank,frank,be annoyed,321,low_prior,Frank is allergic to cats,block2,1,0,0,12: Frank got a cat,Frank got a cat
be_annoyed_frank,frank,be annoyed,402,high_prior,Frank has always wanted a pet,block2,0.91,1,0.8,12: Frank got a cat,Frank got a cat
be_annoyed_frank,frank,be annoyed,408,low_prior,Frank is allergic to cats,block2,0.94,0.05,0.93,12: Frank got a cat,Frank got a cat
be_annoyed_frank,frank,be annoyed,503,low_prior,Frank is allergic to cats,block2,0.31999999999999995,0.87,0.79,12: Frank got a cat,Frank got a cat
be_annoyed_frank,frank,be annoyed,540,high_prior,Frank has always wanted a pet,block2,1,0.9,0.91,12: Frank got a cat,Frank got a cat
be_annoyed_frank,frank,be annoyed,566,low_prior,Frank is allergic to cats,block2,0.27,0.11,0.79,12: Frank got a cat,Frank got a cat
be_right_frank,frank,be right,7,high_prior,Frank has always wanted a pet,block2,0.39,0.88,0.6,12: Frank got a cat,Frank got a cat
be_right_frank,frank,be right,69,high_prior,Frank has always wanted a pet,block2,0.030000000000000027,0.63,0.15,12: Frank got a cat,Frank got a cat
be_right_frank,frank,be right,95,high_prior,Frank has always wanted a pet,block2,0.020000000000000018,0.35,0.01,12: Frank got a cat,Frank got a cat
be_right_frank,frank,be right,188,high_prior,Frank has always wanted a pet,block2,0.38,0.91,0.92,12: Frank got a cat,Frank got a cat
be_right_frank,frank,be right,208,low_prior,Frank is allergic to cats,block2,0,0.19,0.6,12: Frank got a cat,Frank got a cat
be_right_frank,frank,be right,236,high_prior,Frank has always wanted a pet,block2,0.020000000000000018,0.58,0.08,12: Frank got a cat,Frank got a cat
be_right_frank,frank,be right,326,low_prior,Frank is allergic to cats,block2,0.020000000000000018,0.02,0.01,12: Frank got a cat,Frank got a cat
be_right_frank,frank,be right,378,low_prior,Frank is allergic to cats,block2,0.09999999999999998,0.98,0.85,12: Frank got a cat,Frank got a cat
be_right_frank,frank,be right,410,low_prior,Frank is allergic to cats,block2,0.020000000000000018,0.04,0.02,12: Frank got a cat,Frank got a cat
be_right_frank,frank,be right,437,high_prior,Frank has always wanted a pet,block2,0.12,0.49,0.68,12: Frank got a cat,Frank got a cat
be_right_frank,frank,be right,485,low_prior,Frank is allergic to cats,block2,0,0,0.02,12: Frank got a cat,Frank got a cat
confess_frank,frank,confess,78,high_prior,Frank has always wanted a pet,block2,0.12,0.78,0.91,12: Frank got a cat,Frank got a cat
confess_frank,frank,confess,124,low_prior,Frank is allergic to cats,block2,1,0.05,1,12: Frank got a cat,Frank got a cat
confess_frank,frank,confess,282,low_prior,Frank is allergic to cats,block2,0.15000000000000002,0.3,0.86,12: Frank got a cat,Frank got a cat
confess_frank,frank,confess,283,high_prior,Frank has always wanted a pet,block2,0.92,0.46,0.96,12: Frank got a cat,Frank got a cat
confess_frank,frank,confess,345,high_prior,Frank has always wanted a pet,block2,0,0.74,0.51,12: Frank got a cat,Frank got a cat
confess_frank,frank,confess,414,high_prior,Frank has always wanted a pet,block2,0.36,0.38,0.79,12: Frank got a cat,Frank got a cat
confess_frank,frank,confess,419,low_prior,Frank is allergic to cats,block2,0.13,0.2,0.43,12: Frank got a cat,Frank got a cat
confess_frank,frank,confess,538,high_prior,Frank has always wanted a pet,block2,0.22999999999999998,0.51,0.27,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,59,low_prior,Frank is allergic to cats,block2,0.19999999999999996,0,0.25,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,153,low_prior,Frank is allergic to cats,block2,1,0.17,0,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,169,low_prior,Frank is allergic to cats,block2,0.010000000000000009,0.05,0.03,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,229,high_prior,Frank has always wanted a pet,block2,0.94,0.53,0.64,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,350,low_prior,Frank is allergic to cats,block2,0.16000000000000003,0,0.83,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,355,low_prior,Frank is allergic to cats,block2,0.85,0,0,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,358,low_prior,Frank is allergic to cats,block2,0.26,0.08,0.22,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,433,low_prior,Frank is allergic to cats,block2,0.74,0.05,0.05,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,436,low_prior,Frank is allergic to cats,block2,0.10999999999999999,0.04,0.29,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,469,low_prior,Frank is allergic to cats,block2,0.14,0.02,0.27,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,504,high_prior,Frank has always wanted a pet,block2,0.28,0.5,0.17,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,510,low_prior,Frank is allergic to cats,block2,0.07999999999999996,0.01,0.06,12: Frank got a cat,Frank got a cat
confirm_frank,frank,confirm,550,high_prior,Frank has always wanted a pet,block2,0.26,0.48,0.26,12: Frank got a cat,Frank got a cat
demonstrate_frank,frank,demonstrate,67,low_prior,Frank is allergic to cats,block2,0.020000000000000018,0.02,0.01,12: Frank got a cat,Frank got a cat
demonstrate_frank,frank,demonstrate,73,low_prior,Frank is allergic to cats,block2,0.020000000000000018,0.01,0.03,12: Frank got a cat,Frank got a cat
demonstrate_frank,frank,demonstrate,85,high_prior,Frank has always wanted a pet,block2,0.6799999999999999,0.49,0.93,12: Frank got a cat,Frank got a cat
