item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact
see_emily,emily,see,497,low_prior,Emily never has any money,block1,0.98,0.08,1,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
see_emily,emily,see,548,high_prior,Emily has been saving for a year,block1,0.87,0.8,1,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
see_emily,emily,see,555,low_prior,Emily never has any money,block1,0.48,0.04,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
see_emily,emily,see,592,high_prior,Emily has been saving for a year,block1,0.030000000000000027,0.66,0.98,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,60,high_prior,Emily has been saving for a year,block1,1,0.11,0.49,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,82,high_prior,Emily has been saving for a year,block2,0.8200000000000001,0.54,0.68,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,92,high_prior,Emily has been saving for a year,block2,1,1,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,94,low_prior,Emily never has any money,block1,0.95,0.19,0.04,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,99,high_prior,Emily has been saving for a year,block1,0.65,0.52,0.4,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,102,high_prior,Emily has been saving for a year,block1,0.35,0.94,0.79,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,220,high_prior,Emily has been saving for a year,block2,0.030000000000000027,0.11,0.07,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,257,low_prior,Emily never has any money,block1,0.020000000000000018,0.7,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,259,high_prior,Emily has been saving for a year,block1,0.08999999999999997,0.6,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,271,low_prior,Emily never has any money,block1,0.020000000000000018,0.06,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,273,high_prior,Emily has been saving for a year,block2,0.030000000000000027,0.48,0.01,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,302,high_prior,Emily has been saving for a year,block1,0.97,0.5,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,304,high_prior,Emily has been saving for a year,block2,0.030000000000000027,0.56,0.52,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,315,high_prior,Emily has been saving for a year,block1,0.27,0.53,0.73,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,346,high_prior,Emily has been saving for a year,block1,0.49,0.52,0.73,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,383,low_prior,Emily never has any money,block1,0.96,0.01,0.05,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,384,low_prior,Emily never has any money,block1,0.55,0,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,386,low_prior,Emily never has any money,block2,0.53,0.01,0.12,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,422,low_prior,Emily never has any money,block1,0.6799999999999999,0.56,0.77,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,452,low_prior,Emily never has any money,block1,0.86,0.14,0.02,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,456,high_prior,Emily has been saving for a year,block2,0.5800000000000001,0.49,0.48,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,467,high_prior,Emily has been saving for a year,block1,0,0.72,0.14,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,477,high_prior,Emily has been saving for a year,block1,0.47,0.51,0.39,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,496,high_prior,Emily has been saving for a year,block1,0.07999999999999996,0.05,0.13,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,508,high_prior,Emily has been saving for a year,block2,0,0.49,0.25,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,520,high_prior,Emily has been saving for a year,block2,0.37,0.58,0.38,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,533,high_prior,Emily has been saving for a year,block2,0.6799999999999999,0.2,0.15,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,534,low_prior,Emily never has any money,block1,0.08999999999999997,0.16,0.04,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,544,low_prior,Emily never has any money,block2,0.22999999999999998,0.91,0.87,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,545,high_prior,Emily has been saving for a year,block1,0.06999999999999995,0.53,0.83,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,549,high_prior,Emily has been saving for a year,block2,0.10999999999999999,0.4,0.45,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,563,low_prior,Emily never has any money,block2,0.63,0.01,0.02,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,565,low_prior,Emily never has any money,block1,0.29000000000000004,0.22,0.81,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,574,high_prior,Emily has been saving for a year,block1,0.24,0.35,0.61,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,577,high_prior,Emily has been saving for a year,block2,0.06000000000000005,0.5,0.23,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
suggest_emily,emily,suggest,589,low_prior,Emily never has any money,block2,0.010000000000000009,0.04,0.22,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
suggest_emily,emily,suggest,591,low_prior,Emily never has any money,block2,0.91,0,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,33,high_prior,Emily has been saving for a year,block1,0.21999999999999997,0.6,0.37,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
think_emily,emily,think,103,low_prior,Emily never has any money,block1,0,0,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,119,low_prior,Emily never has any money,block1,0.83,0.13,0.21,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,131,high_prior,Emily has been saving for a year,block1,1,0.49,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
think_emily,emily,think,174,high_prior,Emily has been saving for a year,block2,0.98,0.51,0.02,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
think_emily,emily,think,196,low_prior,Emily never has any money,block2,0.98,0.03,0.07,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,200,low_prior,Emily never has any money,block1,0.020000000000000018,0.01,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,241,high_prior,Emily has been saving for a year,block1,0.25,0.13,0.27,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
think_emily,emily,think,298,low_prior,Emily never has any money,block2,0.44999999999999996,0.17,0.19,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,303,low_prior,Emily never has any money,block1,0.44999999999999996,0.07,0.41,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,343,low_prior,Emily never has any money,block1,0.98,0.26,0.8,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,350,high_prior,Emily has been saving for a year,block2,0.21999999999999997,0.37,0.34,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
think_emily,emily,think,353,low_prior,Emily never has any money,block1,0.06999999999999995,0.25,0.21,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,356,high_prior,Emily has been saving for a year,block1,0.25,0.22,0.11,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
think_emily,emily,think,366,low_prior,Emily never has any money,block1,0.35,0.41,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,376,high_prior,Emily has been saving for a year,block1,0.98,0.53,0.34,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
think_emily,emily,think,390,low_prior,Emily never has any money,block1,0.96,0.04,0.14,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,414,low_prior,Emily never has any money,block2,0.040000000000000036,0.52,0.59,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,423,low_prior,Emily never has any money,block1,0.63,0.1,0.13,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL
think_emily,emily,think,458,high_prior,Emily has been saving for a year,block1,0.64,0.51,0.14,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
think_emily,emily,think,501,high_prior,Emily has been saving for a year,block1,0.97,0.49,0.03,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH
